Alkon hinnasto 19.11.2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Huom.! Hinnastojärjestyskoodilla saat tuoteryhmät takaisin hinnaston järjestykseen.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Numero;Nimi;Valmistaja;Pullokoko;Hinta;Litrahinta;Uutuus;Hinnastojärjestyskoodi;Tyyppi;Alatyyppi;Erityisryhmä;Oluttyyppi;Valmistusmaa;Alue;Vuosikerta;Etikettimerkintöjä;Huomautus;Rypäleet;Luonnehdinta;Pakkaustyyppi;Suljentatyyppi;Alkoholi-%;Hapot g/l;Sokeri g/l;Kantavierrep-%;Väri EBC;Katkerot EBU;Energia kcal/100 ml;Valikoima;EAN
752754;Omnipollo DDH Maz tölkki;Omnipollo;0,33 l;5.68;17.21;;600;oluet;;;ipa;Ruotsi;;;;Pienpanimo;;Keltainen, samea, keskitäyteläinen, voimakkaasti humaloitu, keksinen, sitruksinen, trooppisen hedelmäinen, kevyen kermainen, yrttinen;tölkki;metallipakkaus;5.6;;;14,7;;46.0;50.0;erikoiserä;7350064998540
761235;Omnipollo Eliphas Double IPA tölkki;Omnipollo;0,44 l;7.99;18.16;;600;oluet;;;ipa;Ruotsi;;;;Pienpanimo;;Sitruunankeltainen, samea, täyteläinen, erittäin voimakkaasti humaloitu, maltainen, kaurahiutaleinen, mangoinen, greippinen, kukkainen, hennon valkopippurinen, tasapainoinen;tölkki;metallipakkaus;8.1;;;17,7;;84.0;70.0;vakiovalikoima;7350064996027
779434;Omnipollo Fruit World Famous Pineapple Coconut Sour tölkki;Omnipollo;0,33 l;6.48;19.64;;600;oluet;Erikoisuus;;erikoisuus;Ruotsi;;;;Sisältää sakkaa. Pienpanimo;;Keltainen, samea, keskitäyteläinen, miedosti humaloitu, viljainen, kypsän ananaksinen, kookoksinen, sitruksinen;tölkki;metallipakkaus;6.0;;;15,5;;30.0;60.0;erikoiserä;7350064996263
941368;Omnipollo In Plenty Almond Coffee Imperial Stout;Omnipollo;0,33 l;11.99;36.33;;600;oluet;Stout & Porter;;stout & porter;Ruotsi;;;;Pienpanimo;;Musta, täyteläinen, voimakkaasti humaloitu, kahvinen, pähkinäinen, suklainen;pullo;kruunukorkki;12.0;;;32,2;;42.0;120.0;tilausvalikoima;7350064997079
757944;Omnipollo Zodiak IPA tölkki;Omnipollo;0,33 l;4.98;15.09;;600;oluet;;;ipa;Ruotsi;;;;;;Sitruunankeltainen, samea, täyteläinen, voimakkaasti humaloitu, sitruksinen, pomeloinen, herukanlehtinen, kevyen ruohoinen, raikas;tölkki;metallipakkaus;6.2;;;14;18.8;66.0;50.0;vakiovalikoima;7340216100259
935606;Omnipollo x Firestone Walker Brainpick West Coast IPA tölkki;Omnipollo x Firestone Walker;0,44 l;9.99;22.7;;600;oluet;;;ipa;Ruotsi;;;;Pienpanimo;;Kullankeltainen, keskitäyteläinen, voimakkaasti humaloitu, aromikas, hedelmäinen, sitruksinen;tölkki;metallipakkaus;7.0;;;16,2;;50.0;60.0;tilausvalikoima;7340216104820
928715;Poppels Double IPA;Poppels Bryggeri;0,33 l;4.99;14.82;;600;oluet;;;ipa;Ruotsi;;;;Saattaa sisältää sakkaa. Pienpanimo;;Keltaruskea, samea, täyteläinen, voimakkaasti humaloitu, greippinen, havuinen, hedelmäinen;pullo;kruunukorkki;8.0;;;19,6;;48.0;70.0;tilausvalikoima;7350068860249
731014;Poppels Double India Pale Ale;Poppels Bryggeri;0,33 l;4.99;14.82;;600;oluet;;;ipa;Ruotsi;;;;Saattaa sisältää sakkaa. Pienpanimo;;Kullanruskea, samea, täyteläinen, voimakkaasti humaloitu, maltainen, sitruksinen, greippinen, ruohoinen;pullo;kruunukorkki;8.0;;;19,4;;54.0;70.0;erikoiserä;7350068860249
912326;Ricky's IPA;Kopparbergs Bryggeri;0,5 l;5.16;10.12;;600;oluet;;;ipa;Ruotsi;;;;;;Meripihkankeltainen, keskitäyteläinen, voimakkaasti humaloitu, maltainen, yrttinen, mausteinen;pullo;kruunukorkki;5.5;;;13,3;18.3;50.0;50.0;tilausvalikoima;7393714530301
955206;Ten Hands Shadow Puppets tölkki;Ten Hands;0,33 l;6.98;21.15;;600;oluet;Erikoisuus;;erikoisuus;Ruotsi;;;;;;Punainen, keskitäyteläinen, miedosti humaloitu, hedelmäinen, sitruksinen, aromikas;tölkki;metallipakkaus;6.0;;;16,6;;;60.0;tilausvalikoima;7350118560532
724294;Train Station Dark Side Barley Wine;Train Station Brewery;0,33 l;5.87;17.48;;600;oluet;Erikoisuus;;erikoisuus;Ruotsi;;;;Saattaa sisältää sakkaa. Pienpanimo;;Kastanjanruskea, erittäin täyteläinen, voimakkaasti humaloitu, paahtomaltainen, tummasuklainen, kahvinen, kevyen nokinen, hennon ruisleipäinen;pullo;kruunukorkki;9.0;;;24;;115.0;90.0;erikoiserä;7350065100744
928656;Zeunerts Höga Kusten;Kopparbergs Bryggeri;0,5 l;4.86;9.52;;600;oluet;Lager;;lager;Ruotsi;;;;;;Kullankeltainen, keskitäyteläinen, keskiasteisesti humaloitu, keksinen, viljainen, hedelmäinen;pullo;kruunukorkki;5.3;;;12,1;17.0;20.0;50.0;vakiovalikoima;7393714530103
790336;Aecht Schlenkerla Eiche;Heller-Trum;0,5 l;4.98;9.76;uutuus;600;oluet;Erikoisuus;;erikoisuus;Saksa;;;;;;Meripihkanruskea, erittäin täyteläinen, keskiasteisesti humaloitu, maltainen, voimakkaan savuinen, siirappinen, tervainen, palvikinkkuinen, yrttinen, pitkä;pullo;kruunukorkki;8.0;;;19,7;;32.0;70.0;vakiovalikoima;4037458000135
009677;Aecht Schlenkerla Rauchbier Märzen;Heller-Trum;0,5 l;4.18;8.16;;600;oluet;Erikoisuus;;erikoisuus;Saksa;;;;Pienpanimo;;Ruskea, täyteläinen, keskiasteisesti humaloitu, paahtomaltainen, tervainen, savuinen;pullo;kruunukorkki;5.1;;;13,1;58.3;31.0;50.0;vakiovalikoima;4037458000012
701116;Aecht Schlenkerla Rauchbier Urbock;Heller-Trum;0,5 l;4.98;9.76;;600;oluet;Erikoisuus;;erikoisuus;Saksa;;;;Pienpanimo;;Mahonginruskea, täyteläinen, keskiasteisesti humaloitu, paahtomaltainen, pyökkisavuinen, ruisleipäinen, palvikinkkuinen, tumman luumuinen, hennon yrttinen;pullo;kruunukorkki;6.5;;;16,8;;36.0;60.0;vakiovalikoima;4037458000128
725356;Aldersbacher Ursprung Export Hell;Aldersbacher;0,5 l;4.20;8.2;;600;oluet;Lager;;lager;Saksa;;;;Pienpanimo;;Kullankeltainen, täyteläinen, keskiasteisesti humaloitu, maltainen, hennon hunajainen, tasapainoinen;pullo;kruunukorkki;5.6;;;12,5;;19.0;50.0;vakiovalikoima;4023378012259
904558;Andechs Bergbock Hell;Klosterbrauerei Andechs;0,5 l;4.99;9.98;;600;oluet;Vahva lager;;vahva lager;Saksa;;;;;;Kullankeltainen, keskitäyteläinen, keskiasteisesti humaloitu, maltainen, hunajainen, yrttinen;pullo;kruunukorkki;6.9;;;16,5;;19.0;60.0;tilausvalikoima;4013024000310
700576;Andechs Doppelbock Dunkel;Klosterbrauerei Andechs;0,5 l;4.99;9.78;;600;oluet;Vahva lager;;vahva lager;Saksa;;;;;;Ruskeanmusta, täyteläinen, keskiasteisesti humaloitu, makean maltainen, luumuinen, kaakaoinen, yrttinen, runsas;pullo;kruunukorkki;7.1;;;18,5;;19.0;70.0;vakiovalikoima;4013024000419
760376;Andechs Export Dunkel;Klosterbrauerei Andechs;0,5 l;3.99;7.78;uutuus;600;oluet;Tumma lager;;tumma lager;Saksa;;;;;;Kuparinruskea, keskitäyteläinen, miedosti humaloitu, maltainen, kevyen ruisleipäinen, paahteinen, hennon kinuskinen, mausteinen;pullo;kruunukorkki;4.9;;;12,8;;17.0;50.0;vakiovalikoima;4013024000112
940951;Andechs Spezial Hell;Klosterbrauerei Andechs;0,5 l;4.70;9.4;;600;oluet;Lager;;lager;Saksa;;;;;;Kullankeltainen, keskitäyteläinen, miedosti humaloitu, hedelmäinen, viljainen, tasapainoinen, raikas;pullo;kruunukorkki;5.9;;;13,6;;18.0;50.0;vakiovalikoima;4013024000211
931018;Andechs Weissbier Hell;Klosterbrauerei Andechs;0,5 l;4.39;8.58;;600;oluet;Vehnäolut;;vehnäolut;Saksa;;;;Sisältää sakkaa;;Oljenkeltainen, samea, runsasvaahtoinen, keskitäyteläinen, miedosti humaloitu, banaaninen, yrttinen;pullo;kruunukorkki;5.5;;;12,5;;16.0;50.0;tilausvalikoima;4013024001317
748786;Andechser Hell;Klosterbrauerei Andechs;0,5 l;4.19;8.18;;600;oluet;Lager;;lager;Saksa;;;;;;Kullankeltainen, keskitäyteläinen, keskiasteisesti humaloitu, leipäinen, sitruksinen, kevyen olkinen, hennon ruohoinen, tasapainoinen;pullo;kruunukorkki;4.8;;;11,8;;23.0;40.0;vakiovalikoima;4013024000013
787866;Autenrieder Weizen;Autenrieder;0,5 l;4.09;7.98;;600;oluet;Vehnäolut;;vehnäolut;Saksa;;;;Sisältää sakkaa. Pienpanimo;;Oljenkeltainen, samea, keskitäyteläinen, miedosti humaloitu, hunajamaltainen, vehnäinen, hedelmäinen, kevyen yrttinen;pullo;kruunukorkki;5.3;;;12,7;;14.0;50.0;vakiovalikoima;4028324002070
737106;Autenrieder Weizenbock;Autenrieder;0,5 l;4.98;9.76;;600;oluet;Vehnäolut;;vehnäolut;Saksa;;;;Pienpanimo;;Ruskeankeltainen, samea, runsasvaahtoinen, täyteläinen, miedosti humaloitu, vehnämaltainen, kypsän banaaninen, hedelmätorttuinen, kevyen kermatoffeinen, yrttinen;pullo;kruunukorkki;7.2;;;17,2;;9.0;60.0;vakiovalikoima;4028324002094
789934;Aventinus Eisbock;G. Schneider & Sohn;0,33 l;6.39;19.06;;600;oluet;Vehnäolut;;vehnäolut;Saksa;;;;;;Pähkinänruskea, samea, erittäin täyteläinen, keskiasteisesti humaloitu, vehnämaltainen, kypsän banaaninen, hedelmätorttuinen, siirappinen, lakritsijuurinen, tyylikäs;pullo;kruunukorkki;12.0;;;25,5;;21.0;90.0;vakiovalikoima;4003669018269
753866;Ayinger Altbairisch Dunkel;Brauerei Aying;0,5 l;4.45;8.7;;600;oluet;Tumma lager;ympäristövastuullinen pakkaus;tumma lager;Saksa;;;Dark Lager;Pienpanimo;;Kuparinruskea, runsasvaahtoinen, keskitäyteläinen, keskiasteisesti humaloitu, mallasleipäinen, kaakaoinen, kevyen luumuinen;pullo;kruunukorkki;5.0;;;12,5;59.2;19.0;50.0;vakiovalikoima;4104170020700
722054;Ayinger Celebrator;Brauerei Aying;0,33 l;4.19;12.39;;600;oluet;Vahva lager;;vahva lager;Saksa;;;;Saattaa sisältää sakkaa. Pienpanimo;;Suklaanruskea, täyteläinen, keskiasteisesti humaloitu, karamellimaltainen, mallasleipäinen, tummasuklainen, hennon mausteinen, pehmeä;pullo;kruunukorkki;6.7;;;18,4;134.0;28.0;70.0;vakiovalikoima;4104170022025
923028;Ayinger Celebrator Dobbelbock;Brauerei Ayinger;0,75 l;10.99;14.65;;600;oluet;Vahva lager;;vahva lager;Saksa;;;;Pienpanimo;;Suklaanruskea, täyteläinen, keskiasteisesti humaloitu, mallasleipäinen, tummasuklainen, kevyen siirappinen, hennon paahteinen, mausteinen;pullo;kruunukorkki;6.7;;;17,9;;28.0;70.0;vakiovalikoima;4104170029055
740536;Ayinger Jahrhundert Bier;Brauerei Aying;0,5 l;4.56;8.92;;600;oluet;Lager;;lager;Saksa;;;;Pienpanimo;;Viljankeltainen, keskitäyteläinen, keskiasteisesti humaloitu, kevyen hunajamaltainen, hennon yrttinen, tasapainoinen;pullo;kruunukorkki;5.5;;;12,4;6.5;22.0;50.0;vakiovalikoima;4104170022209
753276;Ayinger Urweisse;Brauerei Aying;0,5 l;4.78;9.36;;600;oluet;Vehnäolut;;vehnäolut;Saksa;;;;Sisältää sakkaa;;Kinuskinruskea, samea, runsasvaahtoinen, täyteläinen, keskiasteisesti humaloitu, maltainen, kevyen aprikoosinen, mausteinen, hennon toffeinen;pullo;kruunukorkki;5.8;;;13,3;25.9;13.0;50.0;vakiovalikoima;4104170030006
946956;Ayinger Weizenbock;Brauerei Aying;0,5 l;5.29;10.58;;600;oluet;Vehnäolut;;vehnäolut;Saksa;;;;;;Kullankeltainen, samea, runsasvaahtoinen, täyteläinen, miedosti humaloitu, banaaninen, hedelmäkakkuinen, maltainen;pullo;kruunukorkki;7.1;;;16;;10.0;60.0;tilausvalikoima;4104170030815
745076;Ayinger Winterbock;Brauerei Aying;0,5 l;4.78;9.36;uutuus;600;oluet;Vahva lager;;vahva lager;Saksa;;;;;;Kahvinruskea, täyteläinen, keskiasteisesti humaloitu, paahtomaltainen, mämminen, luumuinen, kevyen lakritsinen, runsas;pullo;kruunukorkki;6.7;;;18,6;;32.0;70.0;vakiovalikoima;4104170022018
718424;Beck's;Brauerei Beck;0,33 l;2.30;6.67;;600;oluet;Lager;ympäristövastuullinen pakkaus;lager;Saksa;;;;;;Kullankeltainen, kevyt, keskiasteisesti humaloitu, viljainen, keksinen, kevyen sitruksinen;pullo;kruunukorkki;5.0;;;11,1;7.9;19.0;40.0;vakiovalikoima;4100130003936
776006;Beck's tölkki;Brauerei Beck;0,5 l;2.98;5.66;;600;oluet;Lager;;lager;Saksa;;;;;;Kullankeltainen, keskitäyteläinen, keskiasteisesti humaloitu, viljainen, leipäinen, kevyen yrttinen, hennon sitruksinen;tölkki;metallipakkaus;5.0;;;11;;24.0;40.0;vakiovalikoima;4100130009532
774626;Benediktiner Hell;Benediktiner Weissbräu;0,5 l;4.14;8.08;;600;oluet;Lager;ympäristövastuullinen pakkaus;lager;Saksa;;;;;;Oljenkeltainen, keskitäyteläinen, keskiasteisesti humaloitu, viljainen, kevyen sitruksinen, mausteinen;pullo;kruunukorkki;5.0;;;11,3;6.6;16.0;40.0;vakiovalikoima;4052197003254
750756;Benediktiner Weissbier;Benediktiner Weissbräu;0,5 l;4.06;7.92;;600;oluet;Vehnäolut;;vehnäolut;Saksa;;;;;;Meripihkankeltainen, samea, keskitäyteläinen, miedosti humaloitu, vehnäinen, aprikoosinen, kevyen pähkinäinen, hennon karamellinen;pullo;kruunukorkki;5.4;;;12,5;21.1;13.0;50.0;vakiovalikoima;4052197000017
792056;Berliner Kindl Jubiläums Pilsner;Berliner-Kindl-Schultheiss-Brauerei;0,5 l;3.63;7.06;;600;oluet;Pils;;pils;Saksa;;;;;;Keltainen, keskitäyteläinen, keskiasteisesti humaloitu, mallaskeksinen, hennon limettinen, raikas;pullo;kruunukorkki;5.1;;;11,5;6.5;23.0;40.0;vakiovalikoima;4100080000931
746194;Bitburger Premium;Bitburger;0,33 l;2.98;8.73;;600;oluet;Pils;ympäristövastuullinen pakkaus;pils;Saksa;;;;;;Kullankeltainen, keskitäyteläinen, keskiasteisesti humaloitu, viljainen, kevyen mausteinen, yrttinen, raikas;pullo;kruunukorkki;4.8;;;11,1;6.1;31.0;40.0;vakiovalikoima;4102430015305
906443;Duckstein Weizen;Carlsberg;0,5 l;4.03;7.86;;600;oluet;Vehnäolut;;vehnäolut;Saksa;;;;Saattaa sisältää sakkaa;;Vaaleankeltainen, samea, runsasvaahtoinen, keskitäyteläinen, miedosti humaloitu, vehnäinen, banaaninen, aprikoosinen, kevyen yrttinen;pullo;kruunukorkki;5.3;;;12,5;;12.0;50.0;vakiovalikoima;0000042359722
913388;Erdinger Brauhaus Natur Radler;Privatbrauerei Erdinger Weissbräu;0,5 l;2.97;5.74;;600;oluet;Erikoisuus;;erikoisuus;Saksa;;;;Sisältää sakkaa. Matala-alkoholinen olut (0,6-4,4%);;Keltainen, samea, kevyt, miedosti humaloitu, sitruksinen, viljainen;pullo;kruunukorkki;2.6;;;10,9;;5.0;40.0;tilausvalikoima;4005873210163
772816;Erdinger Pikantus;Privatbrauerei Erdinger Weissbräu;0,5 l;4.98;9.76;;600;oluet;Vehnäolut;;vehnäolut;Saksa;;;;Sisältää sakkaa;;Kastanjanruskea, samea, täyteläinen, miedosti humaloitu, leipäinen, vehnäinen, viikunainen, kypsän banaaninen, kevyen siirappinen, salmiakkinen;pullo;kruunukorkki;7.3;;;16,5;;10.0;60.0;vakiovalikoima;4002103248323
764396;Erdinger Schneeweisse;Privatbrauerei Erdinger Weissbräu;0,5 l;3.98;7.76;uutuus;600;oluet;Vehnäolut;;vehnäolut;Saksa;;;;Sisältää sakkaa;;Oranssinkeltainen, keskitäyteläinen, miedosti humaloitu, vehnämaltainen, kuivahedelmäinen, kevyen sitruksinen, hennon mausteinen, raikas;pullo;kruunukorkki;5.6;;;12,6;;12.0;50.0;vakiovalikoima;4002103228738
769326;Erdinger Weissbier;Erdinger Weissbräu;0,5 l;3.95;7.7;;600;oluet;Vehnäolut;;vehnäolut;Saksa;;;;Sisältää sakkaa;;Sitruunankeltainen, samea, keskitäyteläinen, miedosti humaloitu, sitruksinen, kevyen keksinen, vehnäinen;pullo;kruunukorkki;5.3;;;12,6;;11.0;50.0;vakiovalikoima;4002103248521
718576;Erdinger Weissbier tölkki;Erdinger Weissbräu;0,5 l;3.49;6.98;;600;oluet;Vehnäolut;;vehnäolut;Saksa;;;;Sisältää sakkaa;;Sitruunankeltainen, samea, keskitäyteläinen, miedosti humaloitu, vehnäinen, sitruksinen, kevyen keksinen;tölkki;metallipakkaus;5.3;;;12,5;;11.0;50.0;vakiovalikoima;4002103292876
794666;Falter Export Hell tölkki;Falter;0,5 l;3.79;7.28;uutuus;600;oluet;Lager;;lager;Saksa;;;;Pienpanimo;;Kullankeltainen, keskitäyteläinen, keskiasteisesti humaloitu, mallaskeksinen, kermainen, kevyen mausteinen;tölkki;metallipakkaus;5.3;;;12,3;;23.0;50.0;vakiovalikoima;4262445460016
009475;Franziskaner Hefe-Weissbier;Spaten-Franziskaner-Bräu;0,5 l;4.09;7.98;;600;oluet;Vehnäolut;;vehnäolut;Saksa;;;;;;Meripihkankeltainen, samea, runsasvaahtoinen, keskitäyteläinen, miedosti humaloitu, hedelmätorttuinen, hennon banaaninen, yrttinen, tasapainoinen;pullo;kruunukorkki;5.0;;;11,7;15.2;9.0;40.0;vakiovalikoima;4072700003649
799486;Franziskaner Weissbier Dunkel;Spaten-Franziskaner-Bräu;0,5 l;4.18;8.16;;600;oluet;Vehnäolut;;vehnäolut;Saksa;;;;;;Mahonginruskea, samea, täyteläinen, miedosti humaloitu, paahtomaltainen, kypsän banaaninen, hennon luumuinen, kevyen yrttinen;pullo;kruunukorkki;5.0;;;11,5;48.7;10.0;40.0;vakiovalikoima;4072700001188
775646;Friedenfelser Radler;Friedenfelser;0,5 l;3.11;6.02;;600;oluet;Erikoisuus;;erikoisuus;Saksa;;;;Matala-alkoholinen olut (0,6-4,4%). Pienpanimo;;Keltainen, kevyt, miedosti humaloitu, viljainen, sitruksinen, yrttinen, raikas;pullo;kruunukorkki;2.7;;;5,9;;10.0;20.0;vakiovalikoima;4018717000110
703176;Früh Kölsch tölkki;Cölner Hofbräu Früh;0,5 l;4.29;8.58;;600;oluet;Erikoisuus;;erikoisuus;Saksa;;;;;;Vaaleankeltainen, keskitäyteläinen, miedosti humaloitu, viljainen, sitruksinen, kevyen yrttinen, hennon mausteinen;tölkki;metallipakkaus;4.8;;;11,1;;15.0;40.0;vakiovalikoima;4003227025609
733166;Hacker-Pschorr Münchner Gold tölkki;Hacker-Pschorr;0,5 l;3.99;7.98;;600;oluet;Lager;;lager;Saksa;;;;;;Oljenkeltainen, keskitäyteläinen, keskiasteisesti humaloitu, viljainen, hennon sitruksinen, kevyen yrttinen, raikas;tölkki;metallipakkaus;5.5;;;12,6;;21.0;50.0;vakiovalikoima;4004866222329
752084;Hacker-Pschorr Oktoberfest Märzen;Hacker-Pschorr;0,33 l;3.69;10.88;uutuus;600;oluet;Lager;;lager;Saksa;;;;;;Kuparinkeltainen, täyteläinen, miedosti humaloitu, mallasleipäinen, kuivahedelmäinen, yrttinen, mausteinen;pullo;kruunukorkki;5.8;;;13,4;;17.0;50.0;vakiovalikoima;0049483261836
734506;Hofbräu Oktoberfestbier;Hofbräu München;0,5 l;4.85;9.5;uutuus;600;oluet;Lager;;lager;Saksa;;;;;;Oljenkeltainen, keskitäyteläinen, keskiasteisesti humaloitu, viljainen, hennon sitruksinen, kevyen kermainen, yrttinen;pullo;kruunukorkki;6.3;;;13,7;;19.0;50.0;vakiovalikoima;4005686014163
740056;Hohenthanner Festbier Märzen;Hohenthanner;0,5 l;3.98;7.76;uutuus;600;oluet;Lager;;lager;Saksa;;;;;;Kuparinkeltainen, keskitäyteläinen, miedosti humaloitu, maltainen, kuivahedelmäinen, hennon kermainen, yrttinen;pullo;metallinen kierrekapseli;5.6;;;12,2;;14.0;50.0;vakiovalikoima;4040949001306
796346;Hohenthanner Winterfestbier;Hohenthanner;0,5 l;3.99;7.78;uutuus;600;oluet;Lager;;lager;Saksa;;;;;;Kuparinkeltainen, keskitäyteläinen, miedosti humaloitu, hunajamaltainen, hedelmäinen, kevyen mausteinen, tasapainoinen;pullo;kruunukorkki;5.8;;;12,8;;14.0;50.0;vakiovalikoima;4030165002508
764886;Irlbacher Exzellent;Irlbacher;0,5 l;3.99;7.78;;600;oluet;Lager;;lager;Saksa;;;;;;Kullankeltainen, täyteläinen, keskiasteisesti humaloitu, hunajamaltainen, hedelmäinen, ruohoinen, yrttinen;pullo;kruunukorkki;5.6;;;13,3;;20.0;50.0;vakiovalikoima;4021552000665
767606;Karmeliten Kloster Doppelbock;Karmeliten Brauerei;0,5 l;4.98;9.76;;600;oluet;Vahva lager;;vahva lager;Saksa;;;;Pienpanimo;;Meripihkanruskea, täyteläinen, keskiasteisesti humaloitu, maltainen, kypsän hedelmäinen, siirappinen, hennon paahteinen, mausteinen;pullo;kruunukorkki;8.0;;;18;;26.0;70.0;vakiovalikoima;4029261000150
924208;Karmeliten Kloster Gold;Karmeliten Brauerei;0,5 l;4.08;7.96;;600;oluet;Lager;;lager;Saksa;;;;Pienpanimo;;Kullankeltainen, keskitäyteläinen, miedosti humaloitu, sitruksinen, hunajainen;pullo;kruunukorkki;5.1;;;12,6;;16.0;50.0;tilausvalikoima;4029261000143
751616;Karmeliten Kloster Urtyp;Karmeliten Brauerei;0,5 l;3.88;7.56;;600;oluet;Lager;;lager;Saksa;;;;Saattaa sisältää sakkaa. Pienpanimo;;Kullankeltainen, keskitäyteläinen, miedosti humaloitu, viljainen, hunajainen, kevyen sitruksinen, ruohoinen;pullo;kruunukorkki;4.9;;;11,5;;14.0;40.0;vakiovalikoima;4029261000129
908496;Keesmann Bamberger Herren Pils;Keesmann Bräu;0,5 l;6.09;12.18;;600;oluet;Pils;;pils;Saksa;;;;Pienpanimo;;Kullankeltainen, keskitäyteläinen, keskiasteisesti humaloitu, aromikas, maltainen;pullo;kruunukorkki;4.8;;;11,4;;31.0;40.0;tilausvalikoima;4022255010203
766806;Klosterbrauerei Furth Kloster Dunkel;Hohenthanner;0,5 l;3.97;7.74;uutuus;600;oluet;Tumma lager;luomu;tumma lager;Saksa;;;;;;Kastanjanruskea, täyteläinen, miedosti humaloitu, suklaamaltainen, hedelmätorttuinen, luumuinen, pähkinäinen, mausteinen;pullo;kruunukorkki;5.7;;;13,1;;15.0;50.0;vakiovalikoima;4040949019301
935658;Krombacher Dark;Krombacher;0,5 l;3.90;7.6;;600;oluet;Tumma lager;;tumma lager;Saksa;;;;;;Ruskeanmusta, keskitäyteläinen, keskiasteisesti humaloitu, maltainen, paahteinen;pullo;kruunukorkki;4.7;;;11,7;;24.0;40.0;tilausvalikoima;4008287909777
909685;Krombacher Pils;Krombacher;0,5 l;3.78;7.36;;600;oluet;Pils;;pils;Saksa;;;;;;Kullankeltainen, keskitäyteläinen, keskiasteisesti humaloitu, viljainen, yrttinen, mausteinen;pullo;kruunukorkki;4.8;;;11,2;;25.0;40.0;tilausvalikoima;4008287054224
959106;Krombacher Weizen;Krombacher Brauerei;0,5 l;3.95;7.7;;600;oluet;Vehnäolut;;vehnäolut;Saksa;;;;Sisältää sakkaa;;Meripihkankeltainen, samea, runsasvaahtoinen, keskitäyteläinen, miedosti humaloitu, viljainen, hedelmäinen;pullo;kruunukorkki;5.3;;;12,2;14.5;16.0;50.0;tilausvalikoima;4008287762020
783576;Kulmbacher Festbier;Kulmbacher;0,5 l;3.98;7.76;uutuus;600;oluet;Lager;;lager;Saksa;;;;Saattaa sisältää sakkaa;;Kullankeltainen, täyteläinen, keskiasteisesti humaloitu, maltainen, hedelmäinen, hunajainen, yrttinen;pullo;kruunukorkki;5.6;;;13,3;;18.0;50.0;vakiovalikoima;0000041016992
777486;König Pilsener;Bitburger Brauerei;0,5 l;4.20;8.2;;600;oluet;Pils;ympäristövastuullinen pakkaus;pils;Saksa;;;;;;Viljankeltainen, keskitäyteläinen, voimakkaasti humaloitu, keksinen, jalohumala-arominen, kevyen mausteinen, runsas;pullo;kruunukorkki;4.9;;;11,3;6.7;27.0;40.0;vakiovalikoima;4100770005376
779906;Lederer Pils;Lederer Bierkontor;0,5 l;3.90;7.6;;600;oluet;Pils;;pils;Saksa;;;;;;Kullankeltainen, keskitäyteläinen, keskiasteisesti humaloitu, viljainen, hennon sitruksinen, yrttinen, ruohoinen, raikas;pullo;kruunukorkki;5.1;;;11,3;;36.0;40.0;vakiovalikoima;4076300002569
797736;Löwenbräu Oktoberfestbier;Löwenbräu;0,5 l;4.13;8.06;uutuus;600;oluet;Lager;;lager;Saksa;;;;;;Kullankeltainen, keskitäyteläinen, keskiasteisesti humaloitu, mallaskeksinen, hedelmäinen, sitruksinen, yrttinen, raikas;pullo;kruunukorkki;6.1;;;13,6;;22.0;50.0;vakiovalikoima;4078600078978
744266;Maisel's Weisse Original;Maisel;0,5 l;4.19;8.18;;600;oluet;Vehnäolut;;vehnäolut;Saksa;;;;Sisältää sakkaa;;Kullankeltainen, samea, runsasvaahtoinen, keskitäyteläinen, miedosti humaloitu, vehnäinen, kypsän hedelmäinen, hennon banaaninen, kevyen mausteinen;pullo;kruunukorkki;5.2;;;11,9;21.2;9.0;40.0;vakiovalikoima;4017300020009
744286;Neuzeller Bock;Klosterbrauerei Neuzelle;0,5 l;3.98;7.76;;600;oluet;Vahva lager;;vahva lager;Saksa;;;;Pienpanimo;;Kullanruskea, täyteläinen, keskiasteisesti humaloitu, makean maltainen, muroinen, hunajainen, hennon yrttinen;pullo;kruunukorkki;6.2;;;16;18.9;14.0;60.0;vakiovalikoima;4016144001038
755296;Neuzeller Weihnachtsbier Lager Hell;Klosterbrauerei Neuzeller;0,5 l;3.98;7.76;uutuus;600;oluet;Lager;;lager;Saksa;;;;;;Kullankeltainen, täyteläinen, keskiasteisesti humaloitu, hunajamaltainen, kuivahedelmäinen, kermainen, yrttinen, runsas;pullo;kruunukorkki;6.2;;;16;;23.0;60.0;vakiovalikoima;4016144001335
720656;Paulaner Hefe-Weissbier tölkki;Paulaner;0,5 l;3.79;7.28;;600;oluet;Vehnäolut;;vehnäolut;Saksa;;;;;;Meripihkankeltainen, samea, keskitäyteläinen, miedosti humaloitu, vehnäinen, kypsän hedelmäinen, banaaninen;tölkki;metallipakkaus;5.5;;;12,4;;15.0;50.0;vakiovalikoima;4066600192367
718816;Paulaner Münchner Hell tölkki;Paulaner Brauerai;0,5 l;3.19;6.08;;600;oluet;Lager;;lager;Saksa;;;;;;Sitruunankeltainen, keskitäyteläinen, keskiasteisesti humaloitu, viljainen, sitruksinen, kevyen aprikoosinen, hennon yrttinen;tölkki;metallipakkaus;4.9;;;11,4;;19.0;40.0;vakiovalikoima;4066600311355
